科目,名稱,關鍵詞一,關鍵詞二,關鍵詞三,摘要
行為與社會科學科,文化與數學文本：眼動技術下不同民族學生的解題行為之探究,文化回應,眼動技術,數學解題,臺灣通過《實驗教育三法》後，許多原住民族實驗教育學校如雨後春筍般成立。鑑於世界美國、加拿大、紐西蘭等國，對於原住民族教育政策提倡「文化回應課程與教學」之理念，本研究以「等差數列與級數」為核心概念，設計「鄒族文化內涵數學文本」與「漢民族文化內涵數學文本」，透過眼動儀技術及數學解題，邀請「都市原住民族學生」、「偏鄉原住民族學生」、「都市漢民族學生」、「偏鄉漢民族學生」等四群學生進行受試。實驗中，每一群學生均須完成「鄒族文化內涵數學文本」與「漢民族文化內涵數學文本」閱讀與解題。受試完畢後，本研究再針對學生所撰寫的數學解題文本與眼動儀相關數據，進行「整體之眼動指標」、「歷程分析之眼動指標」以及「數學問題的解題情形」等三類面向之分析。期望本研究所獲得的結果，也能夠回饋給未來原住民族實驗教育政策的制定或後續原住民族的相關研究上。
行為與社會科學科,探討眼睛對於不同顏色赫曼方格的視錯覺,視錯覺,赫曼方格,RBG 色環,我們的視覺能力是大腦將感官所觀察到的物體進行辨認，由於物體受到形狀、線條和顏色的變化，加上人們的生理、心理原因，而產生與實際不符合的視錯覺。為探討眼睛對不同顏色赫曼方格的視錯覺，我們以標準化的情境和 RGB 色環中的對比色、相近色和互換色定義電腦上赫曼方格顏色，進行實驗。研究發現黑白配色所看到鬼影人數最多，而綠紅配色卻較少人看到鬼影。因此我們用側抑制現象與感光細胞進行討論、分析，得出傳統黑白赫曼方格，受到側抑制作用的影響最為明顯，而其餘顏色變因的赫曼方格，對於紅藍綠視錐細胞和桿狀細胞會有不同程度的刺激，產生更複雜生理錯覺。此外我們延伸去探討不同顏色的格子襯衫對於受試者消費行為的影響，研究發現生理視錯覺會影響受試者的消費行為，錯覺較少比較多人願意購買；除此之外社會觀感與年齡層皆會影響受試者的消費行為。
物理與天文學科,圓來這麼多變-黑白幻彩,黑白,彩色,旋轉,為了解黑白間隔圓旋轉時為何出現彩色圖案？我們在不同種類的光源、不同的光源閃爍頻率、不同圓盤轉速及使用高速攝影來觀察間隔圓旋轉後的影像，尋找黑白間隔圓與出現彩色圖案之間的關連性。我們發現黑白間隔圓旋轉時出現彩色現象時，光源必須閃爍、光源必為線光譜，光源含有螢光物質，並且發現燈管內的螢光物質吸收紫外光後所釋出的白光，可使黑白間隔圓旋轉時出現彩色圖案，而 LED 燈泡是藉由藍光激發黃色螢光物質後發出的白光，則無法出現彩色現象。實驗進一步發現，若燈管螢光物質的某一光源在發光後至熄滅之間產生發光時間延長的遲滯現象，將會是黑白間隔圓旋轉後所出現的顏色。
物理與天文學科,水力懸浮運動及其特殊進動現象之研究,水力懸浮,附著力,進動,觀察到圓球及圓盤在⽔柱上懸浮(Hydrodynamic Levitation)之特殊情形，本研究探討此現象並提出相關解釋。經由實驗發現圓球放置⾼度並不會影響其最終平衡⾼度，⽽⽔柱⾼度與圓球平衡⾼度則呈線性關係；⽔柱流量愈低，不同於我們實驗前所想像的，其最終能平衡的⽔柱傾斜⾓度反⽽越⼤；隨⽔柱傾斜⾓度愈⼤，平衡⾼度即隨之增⾼；圓盤轉速與⽔柱切線速度⼤致相同，透過此結果，我們推論出造成此現象的主要原因，是因附著於圓球上的⽔對其產⽣的附著⼒，⽽與⼀般⼈猜測的康達效應(Coanda Effect)較無關連，我們從⽽深⼊分析此現象的細節，並得出⼀些意想不到的結果。本研究中，最為特別的是，實驗中遇到的奇特進動現象，看似複雜、無規律的運動，我們透過⾼速攝影機，深⼊觀察此⼀系列特殊的進動，竟發現其中規律的運動規則，所以我們進⽽推論其⼒學特性，藉以解釋此現象形成原因。
物理與天文學科,雙球系統垂直震盪之探討,球體,轉動,震盪,觀察一置於平面上互相連接之兩鐵球，在給定一初始角速度後會有一球體離開平面產生仰角的現象。本研究探討此現象並提出相關解釋。經由實驗發現系統傾斜角度與系統角速度有顯著的影響，且此傾斜角度亦表現出震盪之特性。透過觀察系統運動模式，更發現現象與圓球系統相關參數有密切關聯，藉由攝影並分析系統各項物理數據，進而推導出牛頓力學與拉格朗日力學理論模型並驗證所設的想法，解釋系統穩定抬起與震盪的現象。
物理與天文學科,傅立葉轉換於奈米螢光鑽石超微量偵測之研究,傅立葉轉換,奈米螢光鑽石,超微量偵測,"螢光奈米鑽石(Fluorescent Nanodiamond, FND)主要應用於生物定位，其結構中與一個氮原子相鄰的晶格缺陷部分(Nitrogen-Vacancy, NVି)照射波長 532nm 的雷射會發出 637nm 的螢光，對 FND 施加磁場會使螢光強度減弱。由於在低濃度溶液中螢光訊號會被溶液的背景雜訊掩蓋而難以偵測，因此設計實驗對 FND 施加穩定變換的磁場，此動作能夠使螢光強度也進行相同週期的變化。針對此週期進行快速傅立葉轉換(Fast Fourier Transformation, FFT)得出的數值會與螢光強度呈正比，進而推知 FND 濃度，有效排除不隨磁場變動的背景雜訊。研究結果顯示，施加磁場並使用 FFT 能夠成功排除牛血清蛋白(Bovine Serum Albumin, BSA)、碘化丙啶(Propidium Iodide, PI)、水、血液的背景輻射，且 FND 在高離子濃度溶液中會沉澱，在表層包覆 BSA 則可以有效地改善此現象。FND 不易受到血液的背景輻射干擾螢光測定。"
物理與天文學科,探討指尖陀螺在不同轉動角度下之力學模型及新型離心設備之設計,指尖陀螺,力學模型,離心力,本研究可分為三個部分：第一部分利用指尖陀螺在不同角度(0-90 度，指旋轉面與水平面之夾角)下進行轉動實驗。實驗結果顯示當角度越大，指尖陀螺的轉動時間越長;當角度為 90 度時有最長的轉動時間。轉動過程可分為高轉速區與低轉速區。前半部為高轉速區，其轉動頻率隨時間成指數衰減關係;後半段為線性區，其轉動頻率隨時間成線性衰減關係。在第二部分，我們將樹脂注入微型聚乙烯管進行離心實驗，結果顯示指尖陀螺與水平面角度為 40 度轉動時，可以達到最短的樹脂長度，亦即最好的分離效果。在第三部分，我們根據前述之實驗結果提出設計離心機的新概念，那就是：結合以下兩個要件 1.試管轉動時應與轉動軸垂直與 2. 試管的轉動平面與水平面成 40 度時，此種離心設備相較於傳統離心機應可具有較高向心力(離心力)，可達更好的分離效果。
物理與天文學科,探討旋轉流中垂直熱對流造成流場變化之性質,PIV 攝影,垂直對流,旋轉渦流,本研究發現並探討冰在旋轉流中快速融化時自轉加速的現象，甚至比驅動旋轉流的速度快。根據文獻[1][2]，近轉軸流場速度增快的現象可以基本流體力學方程式計算、解釋並討論，但對邊界條件處理、影響的參數無深入探究，其中熱對流模型控制應影響實驗結果。本文透過自製實驗裝置，就驅動角速度、對流模型、對流速度等變因實驗探討這類旋轉流中因垂直對流引發「近轉軸處加速旋轉」對流流場性質，並用黏滯力、邊界及初始條件及 PIV 法攝影結果進行數據討論及驗證。實驗顯示自製三式熱對流模型、初始條件及液體性質是重要影響因素，明顯影響模型轉速-時間曲線趨勢；研究也成功利用 PIV 法攝影結果及數值模擬繪製出明顯近軸液體加速轉動時的流動結構並分析流場變化原理。本文期望對相關流體力學及工程方面問題有所助益，例如應用於渦流消除。
物理與天文學科,高電場下含界面活性劑二氧化矽-矽油液體之機械力學特性與結構探討,電流變液,矽油分子長度,界面活性劑,本研究以添加界面活性劑、二氧化矽及矽油的電流變液作為研究對象，探討矽油的黏度以及添加界面活性劑對電流變液的影響。並希望引入此現象於以高電壓驅動動態摺紙的DLZ(dielectrorphoetic liquid zipping)結構中，增進其性能。研究發現不同黏度的矽油會對電流變效果造成影響。以低黏度(10cst)的矽油製成的電流變液，黏度變化於 6kV 時可達原本黏度的 2.4 倍，而以高黏度(350cst)的矽油製成的電流變液，黏度變化則可達原本黏度的 9.7 倍。在實驗時也發現，穿透裝有電流變液比色管的光線在施加電壓後減少，黏度越大，減少的幅度越大，並與界面活性劑的存在有關。因此推論: 黏度大的矽油因分子長度較長，藉由界面活性劑作用，更容易和二氧化矽粒子形成整齊結構，因為單一矽油分子可連接更多二氧化矽顆粒。這讓電流變液的黏度改變；同時整齊的結構會使電流變液的散射能力減弱，使接收到的散射光減少。未來將以顯微鏡直接觀察電流變液的內部結構，並以水及酒精取代界面活性劑，以了解在矽油分子長度改變以及有無添加界面活性劑下電流變液黏度變化的機制，並應用在 DLZ 結構中，完善原本在單純液體中只有考慮介電常數的理論，增加黏度與液體內部結構的討論。
物理與天文學科,各種導電物質於不同變因下之共振頻率的探討與運用,共振,RLC 電路,導電,我們製作了一個金屬探測器。有別於一般固定頻率的操作方式，我們改變輸入探測器的電壓頻率，量測探測器的共振頻率。當我們改變金屬與探測器的距離，發現共振頻率會隨之改變。於是我們更進一步，藉由觀察輸入電壓與感應電壓之正反對稱性，精確測得共振頻率，並且探討各種導電物質的變因與共振頻率及感應電壓的關係。
物理與天文學科,吹氣致冷現象的機制探討,絕熱膨脹,蒸發降溫,氣流引入,人們在日常生活中總會察覺，當以嘴巴對著皮膚快速吹氣時，皮膚表面會覺涼涼的；但若是張口緩緩哈氣，則皮膚表面卻會感覺溫熱。為了量化這個現象的成因，作者先以口腔實際吹氣來進行初步的測量與研究，接著以自製器材模擬口腔吹氣的情況來操作實驗。我們探討了吹氣時不同的出口風速、不同的口腔氣溫及環境溫度的條件之下，目標物表面的溫度變化。這個現象會涉及氣體的膨脹降溫，以及氣流抵達目標物之前與環境中空氣的混合效應；最後還測量了吹氣時目標物上含水量減少的蒸發降溫幅度。本實驗提供了大量的實驗數據，明確且定量的證明了上述吹氣致冷的主要成因就是「氣流引入」效應，當口腔與手心相距10 公分快速吹氣時，抵達手心的氣體中約有 95%是環境中原本的空氣，所以皮膚才會感覺冰涼，而「絕熱膨脹」及「蒸發降溫」的影響則都比預期中小了很多。
動物學科,大姬蛛不規則網之拓撲探究,大姬蛛,三維(3D)立體不規則結構網,拓撲學,蜘蛛網在生態學上最成功的在於出色的力學性能、強度、韌性、彈性和堅固性。蜘蛛網的結構從序列設計到蛛網架構都是屬於分層結構。因應不同環境，蜘蛛因環境變化調整蜘蛛網架構。利用GeoGebra軟體分析大姬蛛三維(3D)立體不規則網及拓撲學結構，並以數學幾何方式繪製出蛛網立體架構。蛛網架構分為：主網、立體次級架構、牽引絲及支架。結網的過程為：牽引絲→主網→次級架構→支架。依照環境不同，蛛網類型區分為三角體、輻射型及吊帶型。蛛網的穩固性：輻射型(n=11)＞三角體型(n=9)＞吊帶型(n=8)。內部的主網分成 12 種拓撲學形狀，其中以稜椎體(29%)比例為最高。依網高指數及支架的有無，蛛網的結網方式：包覆式、紮營式以及倚靠式結法。網的功能依照蛛網上的卵囊有無做為區分，有卵囊蛛網為保護功能，無則為獵食功能。設計的三種環境實驗箱，都結出相對應的蛛網類型。
